layout,almacen,CAPACITY,zona,MULTIPART,ISACTIVE
1-003-0006-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0006-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0007-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0008-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0009-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0010-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0011-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0012-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0013-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0014-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0015-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-22,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-23,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-24,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-25,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-30,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-31,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-40,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-41,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-50,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0016-51,Fabrica 2,1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-00,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-01,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-02,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-03,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-04,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-05,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-10,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-11,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-12,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-13,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-14,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-15,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-20,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
1-003-0017-21,Fabrica 2,-1,ID2-7312ALM-Almoxarifado de Componentes,False,True
